avg_reaction_ms,reaction_std,click_accuracy,actions_per_min,mouse_speed_avg,mouse_speed_std,snap_events,win_rate,kill_death_ratio,headshot_ratio,session_hours,movement_entropy,label
230.7331698010357,77.32031715116386,0.7233333333333334,234.2078504625225,942.4948651987152,105.7145843757389,0.0,0.3704,0.1,0.0,9.807838747141853,0.4775508108241451,0
162.0714091032979,80.85285086093597,0.4162666666666667,255.70330125504728,209.81973474786145,366.4672594095281,0.0,0.4898,0.1,0.0,2.4276589121299708,-0.0,0
482.3221586263287,91.97733027236741,0.958,86.13418135694525,221.89210491020424,367.816586913686,0.0,0.25,0.1,0.0,10.317291459633342,-0.0,0
334.49441264649766,92.01964720777596,0.4606,153.15639625901258,202.8932316686834,345.2924170043321,0.0,0.4167,0.1,0.0,2.372582943211971,-0.0,0
465.9253202507495,74.4136259855177,0.3604,199.50202356378634,722.3128303650026,245.42704761567182,0.0,0.6923,0.1,0.0,9.436075956945356,0.6063014559921089,0
491.8015808122104,90.94607793238636,1.0,404.5344576111685,1666.3632822214106,134.07692784657957,0.0,0.7674,0.1,0.0,10.826744172124837,0.5931982348991249,0
340.6432270373399,85.88110426717813,0.0,75.33863445226838,104.02575169153799,333.2054351720137,0.0,0.0345,0.1,0.0,2.7030387567199656,-0.0,0
435.1812482965385,76.29536299166567,0.0,109.92303569262779,217.84449206283398,368.7775703622264,0.0,0.3333,0.1,0.0,7.783796889405386,-0.0,0
110.38293813028073,18.580238867464466,1.0,599.425834888218,901.8078576483921,147.85090194372438,78.62700971453036,0.8958,5.6875,0.3333333333333333,9.959297661666348,0.6190711608320741,0
139.44035613700373,72.42442339640326,1.0,325.9988518255009,1404.459783748687,214.39317727378875,24.657457646370055,0.8,3.825,0.0,8.10048371068388,0.6030666631300343,0
30.0,93.49025701560238,1.0,700.0,233.65612604073894,342.3667729427109,56.588218994446954,1.0,15.0,0.5,0.5,-0.0,0
347.0482420278005,86.29820218215171,1.0,199.31501245496818,482.73114346356977,390.52928427719,0.0,0.3793,0.1,0.0,3.0472635624574615,-0.0,0
165.01771599890978,87.37841240769754,0.6666666666666666,479.8183177458858,524.9686969110628,227.99852777759145,14.617154140626539,0.7312,3.825,0.0,2.7443457334084655,0.545676169542069,0
436.97465249386755,100.0,1.0,308.62782204938156,856.222817226068,304.15376097734224,0.0,0.625,0.1,0.0,7.880179835011884,0.47141359811911715,0
233.55137639683838,88.7694434762104,0.6072,177.46181284619104,888.7070258327352,75.57137301045637,19.185467272280103,0.44,3.825,0.0,10.110756576190846,0.45133421640299615,0
30.0,9.40257954728068,0.6958730158730159,700.0,100.0,5.0,41.49885604945743,1.0,15.0,0.14285714285714285,8.541091462027874,0.0,1
341.1556282365767,84.61347055981167,0.0,151.20722016690917,209.92470754460277,346.3813838812012,0.0,0.3462,0.1,0.0,2.7305767411789663,-0.0,0
74.7070046334151,7.259163301003171,0.7524444444444445,360.85074765550667,1324.3731749808146,220.40094074388153,60.1540495100296,0.9643,11.275,0.3333333333333333,6.916350378946899,0.5831500998392286,0
157.45979831016626,78.7241525315994,0.8086666666666666,226.10158693685761,300.17413833648004,339.7038881540326,12.894176149660804,0.1538,3.825,0.0,11.005741071108334,-0.0,0
36.55873535023167,79.89480663312018,0.5988333333333333,533.8040497984156,1061.8592209730987,329.7954024134343,80.0,0.963,5.066666666666666,0.0,9.546227894781357,0.2629649579881385,1
76.56445898064868,89.8733392933312,0.72,303.57089393602877,717.3292838206588,331.84290729576566,80.0,0.9615,7.55,0.0,2.6892697644904664,0.3338928263077447,0
170.01362769146905,79.59488766334212,1.0,123.76119435893378,199.6928721247848,129.09092558387403,13.35949503913634,0.2222,3.825,1.0,3.2813364303589556,0.6173065363483485,0
82.84137367130009,14.286187460024221,1.0,381.34872353761693,1129.7146551875653,261.4437216902211,43.06406497489283,0.9286,2.8937500000000003,0.6666666666666666,4.038631002981443,0.5055569044429754,0
379.329517579722,86.26189128509105,0.0,209.80785977830635,441.0594513957502,255.25355587866133,0.0,0.5824,0.1,0.0,4.782156583374432,0.6082146520438046,0
341.1556282365767,100.0,0.0,75.30180504172729,118.92281186634126,365.0197009381994,0.0,0.0,0.1,0.0,2.7305767411789663,-0.0,0
346.0234396293268,99.37532088942325,0.0,499.2294675795709,1227.192793173485,292.01662399449333,0.0,0.9167,0.1,0.0,2.992187593539462,0.5639545231021486,0
110.0626873807577,84.8020318695922,0.6666666666666666,221.3832532784228,215.79553189789846,364.2036367787681,15.31862735920285,0.6196,7.55,0.0,3.3639503837359563,-0.0,0
79.31861542654674,63.11967786265027,0.9473333333333332,394.21890700835763,1008.6437558025867,365.0972731640704,36.345349494677144,0.8077,3.825,1.0,3.2813364303589556,-0.0,0
168.60452439356771,88.47887314657599,0.2836,149.11824551577723,303.30517578800755,350.28108040195224,14.679562789966067,0.602,3.825,0.0,3.129877515834459,-0.0,0
348.84164622512947,77.41396854353891,0.29573333333333335,198.57162334601742,559.9634746601639,120.17991334095106,0.0,0.4255,0.1,0.0,3.1436465080639584,0.5492484266583272,0
139.69655673662214,89.63732320289964,0.791,325.5307927212179,240.12252129666854,363.5679475368865,39.66299329356654,0.3214,7.55,0.0,8.141790687372378,-0.0,0
338.8498228400109,88.7827705714811,0.0,75.46838605516953,112.86353365251475,358.99999652607954,0.0,0.0,0.1,0.0,2.6066558111134683,-0.0,0
342.4366312346689,97.22675851085856,0.384,75.21019821681155,109.93565746710667,386.3172670125209,0.0,0.0,0.1,0.0,2.799421702326465,-0.0,0
335.00681384573454,100.0,0.0,153.00379803969452,299.2435014165289,358.45323556520185,0.0,0.36,0.1,0.0,2.4001209276709696,-0.0,0
492.8263832106841,90.53428658147135,0.0,138.45346478002222,152.63533814448635,365.63385716278026,0.0,0.234,0.1,0.0,10.881820141042834,-0.0,0
30.0,1.0,0.9213333333333333,521.8050873506504,2000.0,107.32263275192142,80.0,1.0,4.238888888888889,1.0,8.16932867183138,0.5580846244152384,1
462.08231125647313,77.69793326716737,0.0,219.55495326664,757.1124159011557,179.38900135851418,0.0,0.7333,0.1,0.0,9.229541073502862,0.6307333058642672,0
468.4873262469338,67.51886065267499,0.0,124.35191401477148,559.5485194746427,141.82774225170513,0.0,0.75,0.1,0.0,9.573765879240353,0.622636650665177,0
475.40474243663124,83.1364403247316,0.0,104.97150063802644,125.52549560221809,370.4007736435471,0.0,0.2447,0.1,0.0,9.94552866943685,-0.0,0
332.4448078495503,79.99536336568954,0.764,309.42834379595195,759.0556448709087,341.9727702973658,0.0,0.7083,0.1,0.0,2.2624310053759724,0.06870312406761696,0
439.53665849005176,83.88170770412893,0.0,50.0,100.0,19.573603447383725,0.0,0.0,0.1,0.0,8.017869757306881,0.0,0
157.0327973108022,93.22707800295261,0.65,226.54809197472994,1924.2747512883152,133.12426995946566,51.84516164464271,0.814,7.55,1.0,10.936896109960836,0.5837253698000201,0
320.1471790678659,89.41097888336897,0.3276,130.7154955272413,239.64596600325956,350.43251768762246,0.0,0.5306,0.1,0.0,1.601519378359984,-0.0,0
321.68438266557644,77.7490279618705,0.147,76.78098749032057,115.41499680067538,360.40212436835503,0.0,0.3053,0.1,0.0,1.6841333317369818,-0.0,0
59.02752793676751,23.974047656639762,0.79,278.0477100704154,281.55619439373186,360.99481820884074,36.338908922065116,0.8021,15.0,0.5,2.7030387567199656,-0.0,0
41.45786014960177,1.0,0.7006666666666667,462.6811649909312,1157.9860320833445,363.8003302140694,80.0,1.0,8.791666666666668,0.14285714285714285,9.33969301133886,0.2780217964734402,1
444.1482692831834,72.1386374963854,0.0,69.58114945861459,100.42948511331765,337.87790871410533,0.0,0.0,0.1,0.0,8.265711617437876,-0.0,0
418.52820932134097,80.08745364456729,0.0,132.99233310468833,394.92695872873884,189.394855404901,0.0,0.4947,0.1,0.0,6.888812394487898,0.6233210026420891,0
155.66639411283728,72.94068328687726,1.0,397.0848838852897,1197.2733728404364,166.39938280440654,69.1698027012961,0.963,3.825,0.0,1.7392093006549814,0.6193077164476781,0
170.39792859089673,92.91174158476694,0.8613333333333333,172.6754183841323,334.9996056191495,346.45788209249423,16.127443454643153,0.6289,3.825,1.0,3.322643407047456,-0.0,0
143.19796493140728,73.80495747778018,0.7839999999999999,338.5244508625697,1353.8181076047485,192.8899139314812,13.708484206242987,0.8519,3.825,1.0,8.70631936878187,0.6245453585536725,0
318.60997547015535,82.62792841172497,0.23146666666666665,293.2744981651791,877.3460486427869,354.45094354636166,0.0,0.56,0.1,0.0,1.5189054249829834,-0.0,0
343.2052330335241,78.3870350685422,0.0,125.4666555001808,448.7898643541696,352.6174576722947,0.0,0.5484,0.1,0.0,2.8407286790149624,-0.0,0
454.90869446715726,86.30026674916245,0.0,107.38783033640124,122.15797172588627,363.2674738121783,0.0,0.4194,0.1,0.0,8.844009291076867,-0.0,0
159.89370400654127,80.77052443478682,1.0,232.2789724472081,982.0965698783532,314.3041429153788,0.0,0.7692,0.1,0.0,2.193586044228474,0.19702081458553897,0
490.77677841373674,92.7205235012581,0.08299999999999999,67.76289986602896,117.49377335578875,358.2406021120429,0.0,0.0,0.1,0.0,10.771668203206834,-0.0,0
345.7672390297084,87.82257240006116,1.0,124.92528781366589,147.1891388740356,345.6320636797286,0.0,0.2963,0.1,0.0,2.9784186013099627,-0.0,0
67.53338784409921,81.29577954731366,0.6728333333333333,426.7887850369778,956.5893322320802,225.6293181153574,45.279771734124196,0.9259,15.0,0.25,9.229541073502862,0.6307021956082559,0
34.81657127282639,12.134028810424622,0.7246666666666667,532.7410390656787,2000.0,272.01606462051234,75.356796489139,1.0,10.033333333333333,0.125,8.609936423175371,0.5893811183344101,0
171.2946306895612,87.47200098403113,0.39199999999999996,269.73180479435536,296.5880421939795,386.8344872021028,0.0,0.5895,0.1,0.0,3.419026352653956,-0.0,0
372.66830198964294,76.15300118773413,1.0,96.45134588047598,489.1004256817589,388.2229346591735,0.0,0.5306,0.1,0.0,4.424162785407438,-0.0,0
45.92713727627873,85.8423316515631,0.588,387.2568469347375,969.5228143740005,361.9527168907326,43.78196414997548,0.84,7.55,0.0,2.2624310053759724,-0.0,0
79.113654946852,88.56713153346784,0.7686666666666666,463.99827773825126,1628.5505377074758,181.54484319417182,16.35461093823904,0.8333,2.5833333333333335,0.5,8.10048371068388,0.6231326945506949,0
359.6020714091033,90.0888687222651,0.0,50.0,100.0,5.0,0.0,0.0,0.1,0.0,3.7219441817029484,0.0,0
109.72108658126648,86.68510838761047,0.6666666666666666,172.7619313731197,167.9525839952302,360.1010691530835,20.24142161910494,0.0769,3.825,0.5,3.3088744148179567,-0.0,0
462.33851185609154,79.41326404085609,0.23746666666666666,125.31700105444402,879.1480275168216,372.9468481116817,0.0,0.7,0.1,0.0,9.243310065732363,-0.0,0
220.61324611610794,84.15106235138987,0.0,126.89736882919216,664.4991660009138,340.4224361213164,0.0,0.3793,0.1,0.0,8.720088361011372,-0.0,0
171.16653038975195,86.51988433564745,0.6666666666666666,196.5906683680705,157.0756423403634,365.75730690243785,16.39455247381634,0.1481,3.825,1.0,3.405257360424454,-0.0,0
442.09866448623603,94.92415415355065,1.0,305.7054737776371,1322.1617505615125,109.33416080894585,0.0,0.7292,0.1,0.0,8.155559679601879,0.5460956380234484,0
471.3055328427364,82.8190511209606,0.18566666666666667,271.7533996013806,918.6762202423429,91.20427356653828,0.0,0.3571,0.1,0.0,9.725224793764854,0.4678229335436848,0
74.19460343417825,74.14511030946247,0.8963333333333332,206.35606468899738,249.48891104490139,367.6344487246382,30.50889260844434,0.1852,7.55,0.5,2.179817051998975,-0.0,0
158.74080130825837,74.82777507045435,1.0,102.43265623104932,113.39724991399484,367.7988596699595,14.575465162867731,0.2222,3.825,0.0,2.0696651141629756,-0.0,0
458.4955028618152,100.0,0.0,87.96650353044356,272.72829200707446,376.85609829981206,0.0,0.1429,0.1,0.0,9.036775182289867,-0.0,0
85.62115017715999,19.425246345496774,0.8468333333333333,197.132736344075,211.60960619284134,366.25332920570605,33.34828644571486,0.2708,5.066666666666666,0.25,9.849145723830354,-0.0,0
319.3785772690106,86.81304574108448,0.18,50.0,105.04873698503586,348.3824277605081,0.0,0.0,0.1,0.0,1.5602124016714838,-0.0,0
345.2548378304715,83.53026909282467,0.36406666666666665,150.04391878568032,141.95507323914853,369.804703365717,0.0,0.1837,0.1,0.0,2.9508806168509616,-0.0,0
361.6516762060507,76.12052665581402,0.0,193.4695758410031,393.26727284261244,389.02066170362576,0.0,0.5357,0.1,0.0,3.8320961195389476,-0.0,0
149.09057872263105,83.32531898038035,1.0,216.75761236655174,707.9959934274635,355.59462005608555,16.958726663845688,0.4483,3.825,0.0,9.656379832617354,-0.0,0
452.60288907059146,88.7792660145327,0.0,299.9164486948745,1086.5740488671586,107.50126722749314,0.0,0.8929,0.1,0.0,8.720088361011372,0.48986002372504817,0
47.33624057418007,72.46732802614757,0.9966666666666667,505.7637143807283,881.2877132182017,374.5878940683058,29.902280536864115,0.9388,2.5833333333333335,0.0,2.7168077489494644,-0.0,0
40.831592017201174,10.532627199461583,0.6134166666666667,315.765524713105,993.9453895495103,74.25694549016613,80.0,0.5,15.0,0.625,9.036775182289867,0.41293813763797843,1
165.40201689833742,91.34873351502702,0.6880000000000001,302.28466476388945,579.3908771175732,266.76245317570437,19.05815362762746,0.5185,3.825,0.0,2.785652710096966,0.631073174469571,0
437.74325429272284,74.32649041281479,0.0,407.48722605447887,864.6804778915075,340.690384319653,0.0,0.8929,0.1,0.0,7.921486811700384,-0.0,0
168.3483237939493,80.01632244346669,1.0,149.25954023497292,133.35994904649664,397.6967189802577,16.065034805303625,0.1154,1.9625000000000001,1.0,3.102339531375461,-0.0,0
443.63586808394655,77.02658536429547,0.0,69.60320030259952,105.15623295417197,360.02602249408466,0.0,0.3333,0.1,0.0,8.238173632978878,-0.0,0
150.02998092123192,85.60712321341595,0.33366666666666667,243.4182429856486,552.0580244700966,348.855904782612,15.99264077206977,0.7391,3.825,0.0,1.1333736425569898,0.280303315416356,0
61.128372853638595,33.252549779449346,0.6158333333333333,296.04440803828095,480.5322934795037,356.8429417604172,47.879516357930925,0.75,7.55,0.25,3.267567438129457,-0.0,0
361.6516762060507,94.98127798889921,0.0,73.91159597350051,108.22906933143909,363.987260374118,0.0,0.3846,0.1,0.0,3.8320961195389476,-0.0,0
344.7424366312347,84.74583777539841,0.8673333333333333,125.14090015269802,163.25341907549515,361.441665591918,0.0,0.0769,0.1,0.0,2.923342632391963,-0.0,0
475.14854183701283,78.56157079948757,0.0,68.33348274745485,178.55999144465426,344.77143172557464,0.0,0.1111,0.1,0.0,9.93175967720735,-0.0,0
443.63586808394655,81.41981030930496,0.0,69.60320030259952,157.74048037578922,43.05607512461216,0.0,0.051,0.1,0.0,8.238173632978878,0.2558051223265036,0
467.20632324884167,82.12910333207599,1.0,124.55092877391166,130.6594431803578,346.5428220632996,0.0,0.0769,0.1,0.0,9.504920918092855,-0.0,0
357.29626601253744,91.6032715076597,0.0,74.19408181891365,104.14744269042941,400.0,0.0,0.8511,0.1,0.0,3.598023251637451,-0.0,0
474.89234123739436,87.66581667789747,0.9179999999999999,215.08827904992137,1269.6964929342416,154.78999133047023,0.0,0.4,0.1,0.0,9.917990684977854,0.5631883162167067,0
354.2218588171164,88.68454665264595,0.0,98.79507181137596,319.2221515297984,356.1534324463913,0.0,0.5435,0.1,0.0,3.4327953448834547,-0.0,0
162.58381030253474,93.90988575795426,0.32026666666666664,75.63717506437169,110.3839831112148,383.2073340706048,0.0,0.125,0.1,0.0,2.4827348810479704,-0.0,0
332.18860724993186,80.53801147208056,0.624,101.92436053306002,127.27884311406284,367.8961292714562,0.0,0.0652,0.1,0.0,2.2486620131464727,-0.0,0
342.4366312346689,78.26899241656207,0.3612,176.05099108405773,346.89181768565,367.42627998701596,0.0,0.5517,0.1,0.0,2.799421702326465,-0.0,0
241.87789588443718,86.0804081552605,0.8713333333333333,226.10158693685761,445.1146895011435,367.04464169733524,80.0,0.64,3.825,0.0,11.005741071108334,-0.0,1
334.7506132461161,100.0,0.2601333333333333,127.31003050499649,123.22790644282831,365.31590749184915,0.0,0.3608,0.1,0.0,2.3863519354414704,-0.0,0
481.5535568274734,70.39943128712552,0.0,50.0,100.0,60.18248633759956,0.0,0.0,0.1,0.0,10.275984482944848,0.0,0
348.585445625511,94.7558791364314,0.0882,173.89780689472153,720.4211467825435,367.61264773709945,0.0,0.64,0.1,0.0,3.129877515834459,-0.0,0
343.2052330335241,92.71155311710766,0.3002,100.3111036667872,210.67684619288315,363.27002373548027,0.0,0.5222,0.1,0.0,2.8407286790149624,-0.0,0
163.2243118015808,77.6852429728305,0.0,177.71564100299614,147.48888161527393,397.4302278486566,0.0,0.2857,0.1,0.0,2.5515798421954687,-0.0,0
500.0,84.9902148977245,0.6666666666666666,206.35606468899738,1220.3588862335764,41.011204793547854,0.0,0.5185,0.1,0.0,11.377503861304826,0.362443312755297,0
462.8509130553285,79.3461682944266,0.0,144.0445265732489,1220.4679381647513,89.66032762950155,0.0,0.6154,0.1,0.0,9.270848050191361,0.5535745872375504,0
145.24756972835468,84.79488365842815,1.0,543.5645458957664,1209.706903956065,167.60903223189206,47.077140835102654,0.9286,3.825,0.5,9.036775182289867,0.612873713382646,0
358.833469610248,94.94258859991615,0.0,50.0,102.96281502662166,361.13975806855706,0.0,0.0515,0.1,0.0,3.6806372050144516,-0.0,0
477.1981466339602,89.19027948519862,0.0,68.25657248946867,112.39997677426032,355.88430529342645,0.0,0.0385,0.1,0.0,10.041911615043349,-0.0,0
160.66230580539656,67.06345817936395,0.8766666666666667,412.92924223666006,1083.1553273102422,324.6210473093537,25.011938774618578,0.7083,3.825,0.0,2.2761999976054716,0.4828420882273801,0
45.69228672662851,86.87482287100741,0.7286666666666667,460.28112148470916,1260.2609212744287,230.87529129040195,80.0,0.8519,3.0800000000000005,0.5,8.320787586355877,0.5828401373139963,1
151.48178431906967,88.87969896507563,0.7056666666666667,141.28286244734335,250.2075530490933,340.880116633603,16.284713250978765,0.2609,7.55,0.5,10.041911615043349,0.2430000518072255,0
99.81466339602072,84.41536883847886,0.6773333333333333,330.76841723723186,1767.407227186316,103.48974496409113,17.767542759285988,0.9592,3.825,0.0,0.5,0.4150672577940049,0
61.28209321340965,81.70354426472771,0.6316666666666667,418.28579411935914,782.2184511352312,228.8305225353645,18.30176079763236,0.766,5.066666666666666,0.25,3.3088744148179567,0.707651125320084,0
114.93049877350778,80.3925033381788,1.0,614.9538943191359,1207.281691722937,103.17445319436182,21.776674392857373,0.7263,11.275,0.3333333333333333,10.936896109960836,0.520178569158011,0
104.55437448896157,95.07909843873018,0.7075555555555555,319.2894874717318,1478.1805540500977,110.14209634011743,80.0,0.6538,3.825,0.0,8.70631936878187,0.6748294425697695,1
460.03270645952574,86.4545054601972,0.14986666666666668,125.68539942916685,518.6968826123352,363.1534986965636,0.0,0.8214,0.1,0.0,9.11938913566686,-0.0,0
441.84246388661757,88.69093024918634,0.5674,187.76539636060895,1312.2098720712859,126.78039785240163,0.0,0.6,0.1,0.0,8.141790687372378,0.5120788810087857,0
140.55055873535025,68.57892556002072,0.9573333333333333,343.5521394385898,1031.9329311230913,343.4932511562044,23.419270043473787,0.7407,1.9625000000000001,0.0,8.279480609667376,-0.0,0
321.1719814663396,90.38911769777505,0.0,76.82225249415774,117.97416142055336,380.01281540126064,0.0,0.1481,0.1,0.0,1.6565953472779835,-0.0,0
350.63505042245845,82.78023129297948,1.0,99.27853324475123,193.3224003804725,382.156830898316,0.0,0.3404,0.1,0.0,3.240029453670458,-0.0,0
450.2970836740256,81.93648842293167,0.0,127.28142893988179,128.23010434460915,372.7371732524238,0.0,0.2553,0.1,0.0,8.59616743094587,-0.0,0
468.9997274461706,91.45057749161647,0.0,50.0,100.0,31.825570942620377,0.0,0.0,0.1,0.0,9.601303863699357,0.0,0
466.6939220496048,71.57271067321196,0.5408000000000001,87.3154166531798,120.84493777938386,327.74931374331453,0.0,0.037,0.1,0.0,9.477382933633857,-0.0,0
355.24666121559005,95.09730966034962,0.0,244.63470992266525,180.33394443564765,370.09570703634336,0.0,0.3469,0.1,0.0,3.4878713138014543,-0.0,0
477.96674843281545,87.40343980929234,0.0,68.22789724472081,111.47167701569393,373.92156922327655,0.0,0.0521,0.1,0.0,10.083218591731848,-0.0,0
233.29517579721994,80.45693121205349,0.6933333333333334,250.50686969192896,1445.6894193010273,110.516933254215,13.032723351194564,0.5926,3.825,0.0,10.083218591731848,0.5424420435407514,0
68.98519124193696,84.35886844127879,0.8435555555555556,382.9835851612654,689.6203140800211,365.88647577755563,80.0,0.88,11.275,0.0,9.697686809305855,-0.0,1
322.70918506405013,77.0775891610566,0.41253333333333336,76.69883722194535,108.59921926897592,377.42094400593925,0.0,0.037,0.1,0.0,1.7392093006549814,-0.0,0
452.85908967020987,82.32469824617074,0.21080000000000002,88.42746549383747,129.52062432291063,346.30291810962495,0.0,0.037,0.1,0.0,8.733857353240868,0.2779617828283507,0
335.00681384573454,80.87543771032811,0.22866666666666666,204.50569705954177,343.1639657349334,375.3333268630745,0.0,0.1852,0.1,0.0,2.4001209276709696,-0.0,0
342.4366312346689,79.75407050980297,0.5112000000000001,125.63059465043466,114.37180310349046,361.23826344190087,0.0,0.0227,0.1,0.0,2.799421702326465,-0.0,0
30.0,11.859037574960555,0.8957575757575758,576.3228784491894,842.7507681925985,360.8029867433462,80.0,0.76,3.0267857142857144,0.9090909090909091,8.375863555273876,-0.0,1
466.4377214499864,88.77685568449121,0.0,50.0,100.05653157902344,94.16284860778158,0.0,0.037,0.1,0.0,9.463613941404361,-0.0,0
30.0,1.0,0.8211764705882353,700.0,100.0,33.34571311346372,60.00032452497628,0.4286,15.0,0.23529411764705882,8.458477508650873,0.0,1
165.78631779776507,84.07100816849582,1.0,226.21618666805296,181.24348784167978,355.8466210147552,16.30967671071458,0.6087,1.03125,0.0,2.826959686785463,-0.0,0
445.42927228127553,82.13223783829257,0.2448,108.57871632767821,172.58386831948243,362.5998919632889,0.0,0.3409,0.1,0.0,8.334556578585374,-0.0,0
149.94458072135913,92.47134795938484,0.35400000000000004,160.58321991768156,217.92560918523554,349.9026438948607,22.20354955433975,0.0741,3.825,0.0,9.794069754912352,-0.0,0
30.0,18.676494329301324,0.6781904761904762,700.0,963.8450261418225,368.49407142005333,49.71932334046025,0.8571,5.3149999999999995,0.42857142857142855,2.4138899199004715,-0.0,0
77.33306077950395,73.03169105096146,0.7362222222222222,351.6486677610116,724.2147566827148,186.92437610850928,15.835370975734156,0.8061,11.275,0.0,2.8544976712444647,0.6194424403553859,0
472.07413464159174,83.64796364636405,0.0,50.0,100.0,16.312039806512125,0.0,0.0,0.1,0.0,9.766531770453353,0.0,0
225.6091578086672,82.6895346652487,0.6547999999999999,257.009795195451,223.83100510466676,372.78180544582506,13.85152483052919,0.4444,3.825,0.0,9.257079057961858,-0.0,0
353.19705641864266,83.48067003555698,0.0,123.39834941127917,225.66351126369685,357.42101959633334,0.0,0.1915,0.1,0.0,3.3777193759654556,-0.0,0
444.1482692831834,90.12513582328613,0.6666666666666666,226.23034512753134,917.4618034546955,132.5247454918547,0.0,0.4231,0.1,0.0,8.265711617437876,0.5860546692145964,0
170.65412919051514,94.57048090564224,0.1496,172.50275769675142,356.2066630148371,334.11935150654966,0.0,0.7872,0.1,0.0,3.350181391506454,0.19759894234407546,0
459.26410466067045,79.42635778587439,1.0,315.33150371466223,666.922295582049,279.1428871556783,0.0,0.7037,0.1,0.0,9.078082158978367,0.32530447496253706,0
481.5535568274734,83.85403724720845,0.0,176.6668327244892,572.8286494412756,336.3959292638082,0.0,0.6667,0.1,0.0,10.275984482944848,-0.0,0
139.44035613700373,92.87938999305587,1.0,148.57101850910743,283.85676226323847,334.67342936377685,16.801456867510073,0.8462,2.5833333333333335,0.0,8.10048371068388,-0.0,0
337.05641864268193,87.82603727612168,0.0,126.79842000900753,548.5264172887013,360.8668467366488,0.0,0.6154,0.1,0.0,2.5102728655069684,-0.0,0
58.0539656582175,12.942419617642368,0.4106666666666667,409.7151087260771,743.5928058490547,354.7431774045134,34.259452726072,0.8511,7.55,0.0,2.44142790435947,-0.0,0
363.7012810029981,82.87495379904529,0.0,192.68558908777356,489.11777252153064,305.7285184205548,0.0,0.9255,0.1,0.0,3.9422480573749468,0.24463300071650546,0
105.28027618788043,86.23381701988755,0.5823333333333333,202.92218332686713,151.43667194198503,362.57269406766767,15.623181567979753,0.2979,7.55,0.0,2.5928868188839664,-0.0,0
